item_id,split,group_id
16d47443-1a84-4945-a96c-3f44c3fe0a52,train,302e3717cd6c4d8e7aef15f34fef1ce1b73d29907a8fa5cf315e120055925f16
16d4c23f-d53b-42c8-9e15-655a8b475467,train,34930b77d649df9fa244b3b490b82ef6bb98cc373f33e0cd36ba25c6bffc2d9a
16d77cc6-8f59-49a8-a1b4-79b54b8e9ccb,train,cc67400c0bb93ac35f9d80e1e23ad8ba2d8af5d70269b22cb48d2caaf45dd029
16ea5987-3701-4e8e-984d-5d28ccdcd8e6,train,0a6af57db254c487bb432b3405234f9a52b65b644504f10fee36b379625aa2be
16f21aa9-dd18-4f89-9187-c4357c23752d,train,d2f585a4cb357873a6fda3ce53eaa1f2291eee303e350fc35459185609d589f7
170d02ed-8eff-40b3-a214-1de92170b1e4,train,9d723ce12532133239076eb306697b075c3b8bad13773267e85ff53260a34cf1
172cf66f-bdd2-4f9a-822f-8d1158db4d37,train,70e2d66ea483256e767614f544ee64c1d7289692b97d7ce2b63ab9795aea8608
172ea238-770d-461a-940f-61d402a75db8,train,ffcc6618813ec9b6fbb8334142c4c4a000340f5b66014d65e4f9a2b021fa8ef3
174f25a2-20a8-4e5e-9132-cbb6ba14baf1,train,ea95c555d266627190c6f25367cd01353e2ec1c7363b78da9f8113a391974654
1751e836-15fd-4505-a218-21c564ad21fc,train,aae7e6c9ac3463e3e9cd12e2e4889ac3709931f72b0c23465a4a5648735504ac
1757165f-82ca-4ddc-9b00-f1c78787cea9,train,f705d68f5f74045202440e010eead7ffd595a1900f3d8b372ccc4dc871b3c422
176a7069-fe13-4d01-a01f-0aabd178292b,train,e9e6d5d3c4f7c785558b115592941b3ff9006c513da773846f1471c2a0e5b7fc
177199a0-6e6f-4711-9148-f88a49c14932,train,0e1e2a86efb9bf5648a01ed605ce1238c9741e11a248c8042afcdd9566f3a30a
17874bc8-0241-4d89-8f07-445855a8e47c,train,2598a050f38512c2266a3147a49732ec33e86e0c755aa4756f69d3e5003bda92
17995fed-eb31-4de6-a31d-5049c7f9250e,train,fd5e071b04450bfe0b360c625914d48b711c9696b45f3724e01a1da191e4b573
179b6700-972a-4880-9f0d-e12be2069c46,train,612d085da87acae9b75136ad280f7dc74965384ff251871461dac7f24d204901
17a1af9f-a285-44e2-b913-2e9dbce38491,train,f863c8d4ae2f4845ec5de54b7272b5819abd2b39959b9e1814d32920256d44e5
17b1d9fe-4a61-45f5-a2f5-d09a50a4dc69,train,1976a1a8ab9007e3d8faa8d59aea118a9f8ed4f2b106024eef99f00521f3d526
17b3e177-c660-49d6-bd85-4b8f54e51e3a,train,e4264a5aa2742a8a47df0874aaa6e71d621e926a13c5add96be2d3b17420c654
17d8e6f3-e295-4157-844d-4021bd3172b3,train,351cad7f204dd83e6b0825bcfeace05fdb7b5eb69f30f1331fcd3cd4e6f6df49
17e7edf4-5237-4c13-96c4-47a301fb31a8,train,35e47159677d6cc3783a0cf8753c0a9214231ee6324b753ba2d5f589e45d44e7
18078e98-6ddd-430d-856f-e8693f21e51e,train,e5ac24dc87cf4133b9594d91dfb0e8671c099c40b8ead15a1c2dad35795707eb
180e4b30-03fd-430a-af05-6dea1aa32582,train,b5279cd8aa8999f8d95aa203db5ffeab5140b4a630481bf54d7766d9aa42543e
1820227e-b1f5-4823-9ac7-63d6aa98249b,train,522ae15a149f66a8fe2fe6d33013fa000136610068b72ac9ed1e83cb871b7bbf
18273905-f125-4372-8279-9ee8154f7a54,train,3db0a253f2631e70fdafa6f44806c030434e1139fce0c04e25611a0b1f083a83
1854efe5-b895-46cd-a49b-9e0bf6642362,train,c20e3dfa6146a4efffb8303fbdc49c22ad4f3e7ee4d8b7912d767cb7582dd58a
185de0b8-c54a-4217-8dce-fafd83a940b8,train,d54f34b2cbb4bf6bee1d48bcabce7ec18235b8c1535cbce2ea12cb22d2ccc8e7
186e7ccd-545b-4942-8a8e-7e5c722ea989,train,f2bb185e7b8af0cc280a4ce4937da3d04be949be6daae2cdb0632725400eb19a
1872de80-ebcd-422e-92c4-1ecc0f6122a8,train,c3b9ec55f6391af9ee7296f67c0f45079b32dbd74937d16ca69b94d5519ae6a7
1875db1d-28f8-4c1e-aad7-822d28ccb241,train,4bf775d01134eaf0a865e1d365e0172c310d7b42bd788671c4bc92d49e4b129f
1887445d-4621-48a2-8599-c567a086fe1e,train,1cf62473c03f8043f81b0559004f426c3d3ba7bdb6983e13e518161280361d3c
189162a3-3dc4-4296-956d-22b85676421a,train,27af8a5c9a321003d20a9c5de64521e0ef0dad4ee9da7df99b090e5d3be4e983
1896c5a6-bf60-44c3-9ead-f55b71ccb49d,train,5a2105cf4e4ccd15af7b8f6bc692222097ea062249cc2c76d451d1d6b9c9af20
1898d9ef-a6de-4512-a12d-93582448ca4b,train,0d6ed903f186f629167bd6b40d953539974d2b0b5995aef8dcd37daf86ec9454
18a1f13e-9b62-4547-8af5-25f3ce45be0d,train,ec6212ef4e4c7da03bd414f8d30a76c205637584113937b7900704dc787eb8e3
18c6f777-3672-41b3-a0fc-84773768bd62,train,c06fec512c843aa7bbc2d08f55d94c94020839d9d5b5f21a08a77fa44dd24874
18c82e6c-75a3-4d05-baca-8e48cd711bd4,train,3ae43289697e63b5e32a979215bf52bc241dadaeec561ae12e7a34bea8ce1bb6
18cd2ea0-a603-4264-bec9-96a4dbf36da9,train,6917e3ff2b7fcf8b6900da302e084f4059680acab9168579ffded2bd753d0ce2
18d208d2-d03d-4a04-839b-8ceceb392aad,train,98dc41f6692198ba9ba7150aaff8357f3593bfb3294bffeeb1f618b7523b73a8
18d58bb4-f617-41af-9db5-6298e502d784,train,cb1ac390fb744a525116d67f26e1e8dcb4051358a0eb0151a4baa925f52bcf4a
18d70011-3e42-431f-9ecc-b4d48c48e682,train,ebebce712e08c7df58a58c7aefe22b15ea46006b8151ced44b6f9ccb5c899ce7
18d7f641-577b-417d-8fac-5186cb77ca31,train,6400832f349973fe5fbaf9cca097d27fdc46897398f84294feac97d4a2a1caa9
18dc8995-34fd-43c8-a458-be896db0303b,train,009f63054e61a3001d70e30efbbb3eec13b8cda1de7991c3914ba0daf3d9cf01
18e4b55e-917a-4083-b030-7f57141c2e6b,train,dde140cdc65e7aa51ae5855b4b52c1b3c1b804e92454112584856ab1b4efcb9e
18e4d8ad-73df-4dec-a036-1a88397529c2,train,94fe69c0741814cf6c74e19ff4854fe11f07795d7835ef0b402f45b6132defb3
19002395-36fa-4b47-8405-5125f195864a,train,4866a7750c67af0d5c5f3d5751509d7f99f87ab993a13270b4de16bde0f1f186
19268c2f-1036-419c-8018-563e1d15af04,train,cc1bed9bef18c5ad6960395a16fac19846331be7ab381d84a2821dd67a5aff39
192abc66-a763-4d03-a956-abebf35f4be6,train,bc2126717022766c687cb70672fb3ce1a587adc59dc9e30f6500e1f03d26d7dd
1939f741-912b-4800-bc88-e1b9c380d360,train,df01b2d5054a34040cab933678a00550ae9eed7ffe13fd6806e781f7fb50ea37
19494f29-f0fe-48a6-aa59-0754434f508a,train,d3f2f05e1bf72e13725a15221127de3f3588df4fafed166d2db25db000cb9737
1949ec6c-9a00-4786-b25e-cba665b92484,train,e3016fd7b705d1078e4e19b85ddc8d0416ac8339ab53f818be220959e8027e0b
194c1e39-9598-4af7-9824-30ed4bb336fe,train,239b611e431511a3b974288dcd1b94f26531c6ac42692c19d130b321d583f8ea
194c88d5-95b7-4c46-acbd-447f14e61b47,train,091106a745f94e2456adecf7aa8025cbfdb7e2bc6621caf2e76fbca005e430e0
197763d9-eef0-4e34-a34c-080fd97673e5,train,fb93b71fcad153690985e7e81a957ee16fb615065f1cb20adacc959fca885d78
197de472-8cf7-4a28-ba6e-27188c102a83,train,059b0751dc98c9c252a5a1ae6a3c4b3de541820247b3f9b1f51482343a10cce5
198b0fba-c958-4df4-b61d-e4379c762fcf,train,28755d8f47f43e0c80e29e21c4247c16cd1f522e185de54446ac4a6e3ced08da
198b9f88-d854-4ed1-8096-5d05b2fa38de,train,7c2ad9fcc0b677e2d9ec693645aead7ceef928396966e53da299585754f962fb
19951da5-6df3-43a2-a12a-07c38da756da,train,1d6bec8d1e562065c80baa24ef381c8b92f354a5d7f57be9926ed967550174ee
1997d598-64ea-46c7-9dd9-55a28153e0b3,train,85ef649067c79d4d99b21e4f1cc48fe341c73a7596ca41edcdb1f90233419390
19af7958-8494-4f49-826f-8be6cdfaeaa9,train,558ceba7afee8158855cd08994b44ce022efcdceb830eb73d655758c58a9bf7a
19b230f3-1d29-499a-8bc5-772eaa76aeed,train,1a9825d1edbb118e5581ef518f499bbae7f36623141b0b0c48e2f90bb75ef627
19b33d12-31d5-4d23-aab8-5e91b14e73b4,train,2cbf24882922c3b878d0f29f20fb59b43a8d2f8e4be9634aa829d442cd1f48cc
19d290b2-e14d-4a74-9612-c02309c91a8e,train,03e9598e5f2d8df62d87bace391099345c514d7e44bb8ea0e446ca4405bfba69
19dac95b-e069-438b-a6d7-832db487871e,train,363f1ef8c806b2beb186a1df3368237a08bcd109879e0b7990ca44acea41df68
19dddc96-403c-4588-8773-ec2d44060048,train,9278cbb49cde950433cffb82e7fa7671eac1d0769c58cce3d62282b694c04797
19ed44f4-d171-43bf-bf3e-deb2719bc550,train,5d4a8691d52172c4b2771027a5010c0f8c7500905d6912fbf44044ffa213b73e
19fdd0b3-61c7-451b-b738-e1a7528b0871,train,4d6cec64878932b5a99f9e3bd80ef275f0de59ffedd0d31a1953be5c278f09f1
1a07d516-13cf-47b5-984b-1a25f0b7f9e3,train,e1df3374faa133d9b4ce7acb9fd472f545b5335677ac45c0a545352a103c007f
1a0eb5cb-99c2-4290-aaa9-a746f669d706,train,d329f8e6226bc59c4567bab28ba796dc66423482cea1a46f32d0f6ea92818514
1a340eb1-d8a1-46f8-aac1-c50ff7f6793a,train,7f3833d34ebe1ab410fef6c293fc04385f5d766b2a73ea3882e826c49a488812
1a6b3e93-2e7f-46cd-a973-a4d2dab3a449,train,74adc9c641c1d60b22220154495d9aefcec047b198db20ff95fb096aa5031f8c
1a81e521-77ad-48a1-b845-62c0c7be9428,train,8dfaf3af738f1bee7b6ef0b35e5be6835d107549cc0d408ddb10370c55af8c19
1a92cac3-0785-4142-92b0-922c5f5a6579,train,e224ba2d3523bcd2f128fc6b41ba38071debc85723c2be6521befb6171545837
1a9a6d83-f0e5-44ef-955b-f94e3f28e2e6,train,f003ad0e32fd07e7b51df512a071d3b1ca84b0f55a062f13b874876840a2c775
1aa36284-64d3-48f3-b217-fd5f2264a3f0,train,117c3f638874c8f610ae1044fd4fb88cfeebce705bb5f1e18e10e52fb970c41e
1aa637b5-8977-4ecc-83ac-b2c831c1a159,train,d43305c3bf0f37eca097f5a6f591aff883f283fa7602903836a1d3b63e070afe
1aaac77e-e714-4fdf-998a-72df45d52b3e,train,908da8465f6942ea8b66ca4ae339035efb6ac216aef7bf42817f94c66277f034
1ab008bf-a440-4319-b0c5-b0f4af5a61b7,train,4351eade2ebf2d00a4cbd1e61a6f459afa4e3ad18897cbadc771b6815298b30d
1ab5e4e9-2af6-4bc4-a270-5fd4f075a950,train,9fffa4125db2411743415a2b616a3f55244cec944a4198fce03fa2d0eae2a869
1abca9ba-feb5-4f09-b49e-83f9a8213bc3,train,17092f313df2316329b4e924544a13207c09769dc1c0cf50eaa14170854d9692
1abec1e5-7e8c-4ef2-a1ec-67e94007638c,train,3a9d2eda7f03b855dbfc13b959882e6439ff10b644294bc2f1ceaf2eafeca491
1ac07778-a372-4629-940a-c6efa70e6390,train,5bf30ff893e6d00236427cddcb5403be9084bec5bdc872c7214f5e5e6875fdc1
1ac6ce0d-b49a-48f5-bbcc-0aaf442304ac,train,ae85e28a3e9c87a588648e109412b3f3b0a1ae80116c832e1e0c9c0ee1ef2ef5
1adef8d0-f76b-47d4-8243-527a5de3f049,train,1829e0b4b0e95406d321b08de74e598108026ba52dad1feb56a81596ce23dff6
1ae55497-d35c-4aac-a0bc-5a61054c295f,train,ea859f0d31e0295ad805489f2b1a411725bc7827b1ac8d78eb569ebd73a128c4
1af451fd-54a4-4260-b9f1-c52b731ea8ba,train,ad0ac34f64866b5cb451132a4bc84a4b994de57346643aa578898acb330cca96
1af959fd-f817-4f3f-a5d6-717c8a4fe6a1,train,a80fdccaacb5fa973105ae427ca29a6de17af0607bad12f9cf57f50075832d43
1b033c97-1043-41a9-aaa0-eb3dc72ac8fc,train,8115673c642475e65c59cac9e518952953e71baf72a298ff105dd94f3844a7ad
1b0b1f74-9e61-43ea-b4db-68b1c66c6518,train,ce549ef4a5f3b65a351a2226b982bf2f1fa3e1237cc906dea9595fba47189db8
1b14278d-636c-4f42-838a-d9f918e50690,train,68ea1d2d1d1fde058560f070e8da8fb2dda20ba18a430b3516dc521d461396fc
1b1f2c50-39a0-4e3d-845a-c20ad75d7454,train,b28684a111e4b69233bb8bcc123d6ba5257e19b05d6b0f6879d07e28d6f07481
1b202a74-75e0-4e29-a616-e595679affe3,train,26747da0490d7649a3f3f5edb001a1c09f3db169b5230933f62953d5b40b0e53
1b33e7bb-e6b9-4b15-bf77-14217dd67fe0,train,937ea043e995da71dfdbff5aa22e311e8c0927b46aa7413eff25c8aea6441324
1b3b619b-d808-4880-a958-0255f103eff4,train,2a1d01ecf96ee1d65e1787afa64120ecc707878b4236abe946e6612a0268bb7c
1b4f3aea-ca01-4722-818b-e350c30830c7,train,68ff9f15ac8bbc827f79dce2159e71afc824203e3bbbf4a643289e04df7731e0
1b525cad-a53c-4a79-9ba5-09dba9259160,train,d7233d9efcfed63b3d8ddfab3a8bebd03ccca574fe12fdec29a7d451333d6d71
1b5e9b68-a2a8-4acf-ac17-c78b9fe51ea4,train,efed297b65eeff2a54a08ca9b3baebf670ded9e2d88be3b2b39d9c20a7403e96
1b68def0-c711-4253-b491-4ee1b813a3c6,train,7ce8dcdf998c7752255d15857504214720bb5825f289f4f1a80abce7f5770d1f
1b748790-d3b4-4d2f-9ff2-c3f6ce63d504,train,91db9d5c88b0d38dd2149d8082c2726a17c6b25c59e7cdb9c59711d586d9bfcc
1b801be3-fab4-4b2b-b168-fae5fc3b583c,train,a7ee2adf5d3dea8cb443ee2bce27b3cccc4f470014fa7ac1eb3fbd8d01473b95
1b9152d0-de14-420e-8624-c16d6a365854,train,9758cb1fa7bbdf87752bfe914324221edd30bd43eb1cdf36bf143416e4232476
1b9498a9-98d8-457e-8aec-639ee1dae9b9,train,6b759b58c84994bfa96e6eeab79c3589b490e4d87d4687115ea7cf954e8d8a5b
1bdbfe51-5237-45cc-95c4-ae68dcd645c2,train,e1899b253be7d12fe0a09ce4e7a3091fd644a3e5643029fd01bf4fae9aeb82f5
1bdf36b1-41ed-4e33-8eab-8993e3a90146,train,31e95166dc11548a7e8e6ecc54172494de4c82c3bf6688578bacd76e4d7602ac
1c04b2d6-3cf9-4260-8463-9bb18ab59c5a,train,27da13fbfba4fb985b540e0b610b68f7d06ffeeb134341863c0579632ac4e0b9
1c1126e1-9b61-49bd-b65b-8f58bd8cc710,train,8a3da08d5c33f105830eecd2cd7adcf7d5378545d2b16381a8b816e074594427
1c15b1ae-8bdf-4d44-9873-37146f3f7b93,train,8568fe7671e8b5a99927eb32d69e258cd957e0f7690c4f8cab21eae77c7dc7e0
1c1dc6c1-6dba-44c5-a729-87fade7998b7,train,7d8aae6df147f1d94bda047fff91d394cf7b9dd166a16f492827fbb56c4497d0
1c336c8c-29b1-44fd-898a-bdbca917a76c,train,3d5f49a56876e4c76cbd13add55fbb4ebac48b960172ee010f098958496b4c24
1c3b0785-0cae-468d-90eb-2610035e9e8f,train,f71e110c004b388e44229246bea1da236c14a85c9c65f67a02befe72744433ba
1c4308e2-a45a-45d3-8f6b-023ed962f1a6,train,5e042aa7a41b0310fbbaa40836e37fa01369b9d1f6badb31326f14b9b84eca3f
1c70d672-5169-4aff-a762-a115253412c3,train,7a0564b2bbaddbd0408d4968f2053ff11a6a5400c07039d4d2d33393a4daa688
1c73016d-0595-40b8-91ff-a37934c674e8,train,d5c183fcb3f0797d165ee92de60cd2732ac523728e87294bd3904d1a87984876
1c81b2af-d5f8-4887-8b44-4de7fce4f40a,train,59275066d05d1051555a72d8688df5ffc8fc077510ccf52fe78b1e87521b5ae3
1c8609e7-db22-4616-b4b6-1f970ad9f334,train,8602bdb54dbde5328dd234f11c8de3b346e2488436416482afe03ce85d58d3fc
1c8a52b6-be41-4628-8d16-7155cf7ad3a1,train,71c27222cdcff9faa6567b45ff1d3a7fe9a42d8d4aba29d0e4e3156d6d29dd1a
1c8d35f4-22e1-406a-b881-1716b016105f,train,7019944f32bd652d167fe6e03f6d60d32e3fe89dee3eec1e955178facac3cc21
1c907ec9-9d0b-4b3f-a1bf-023ac1499032,train,6683fdbcf7a3ad2a84af99a7cfafef32227dcb7b7116565469186be0cceaf377
1c90a464-a1b7-4993-880e-4f1cbcb120d5,train,af729cff6fdbe757fc0985987d46e53c12b805037a3f6a4bce8f46d0b8df289c
1c99c30e-176c-4959-9dbf-fb8b9fc4f188,train,39db893b0089d14279236584972f5419eba431c051cb32583e6430f90c0ea14d
1c9ff611-a507-4fce-8f3b-e895de9caa99,train,5190859e7cabc8cf80f318fd10a041435d5349cb922ca8a6992996f48b85a233
1ca1dc8d-ae22-4732-ad63-affa93c62314,train,b2ecdd5e5d0ed7692efb7b49252951c6e88a94a3d9c3cd64f540585c24cb3310
1cbac652-f57c-4c82-ad5d-c25381c0b13f,train,4f9caffc00ca743e1dba8086b7c81a3e76c5a5dd525a7d29e0f696395f222f70
1cc15503-622e-479e-8413-f1353be69fd2,train,d8ae71bf8e94a35dfbfa2414c256624393e49c1ce9128d181ea911097b0ab0e0
1cc5b20f-d631-4672-bed3-11cddae98f26,train,772529fe7e6f038a580641967aa3d765e5f06aa80283f29706a97fc7f4f180e5
1cc7dec0-0e9c-4ee9-b56c-5ce0ad321b8e,train,a38371369f73844053ad4ee0130cf5a7f852941f16af8c4935bdf77a3c7f6dec
1ccb18b3-a64b-4161-ae0a-63063747d259,train,59c10f57b6f7d031298dcc79cc7b42da0968511a686553934f4ae8a8b7d6d9b0
1cceb3e9-e5a5-4fcf-84b1-92761f435efb,train,dba01885dadf5fbf61240863f9c850fea7bcfe499916e7f2209e152c94268e47
1cda602f-78d7-4ed7-84f9-391797b3786f,train,76ec83c624f9d4b5fe653d234e506b1c5f4bc0daabb6a036da95ec5f517cd622
1cde90e0-3d4e-4a4d-90cc-aa80d976c66f,train,1692dda04588a0872f75574a40913ebe47bfe16c9cef684c25f43cab93397115
1ce147fd-d18d-41d6-86b6-22794812e95b,train,bf577a7b4613e300fa80bc71e5450a2b6bbdc186c161447d2c7b132be39dab6f
1ce7e2a2-724a-40f9-8054-2c6edb4f55b6,train,f30b4a56c42adb43a417b2973eb2e975828e0ad0dc748058479bf274d11cd1a7
1d022bee-cd3a-497d-afe4-87814951257b,train,b9da73fb7cf91f99295a96418d438831510c447793861ce806b2e50a2e2c3e33
1d049978-87db-458a-b3fc-d14c74c3c45f,train,90415357c9360a67cf456c4321d9a80bf84ef0a14c68b5424b5fd9f29409ebb9
1d1562d6-3519-444d-9b1d-aa02dc1a4332,train,9e5dc52726b26c2934d6be3f061c48d44f8791ea930e5bd4b072612e39931bbd
1d2dedfa-59bf-49ac-9e19-72f1649abca2,train,90fb93f0655af277d380b2f826fc44b521659243947bd562b759ee76be24db35
1d3e565e-9e7e-415c-ae43-b4d1ffc270aa,train,cc9c3278ab81b8ca983013e59d059ac9380abd0c77f546824fb6cb765e2367cb
1d416f8f-334f-45ee-8eb4-ba893610c8a5,train,ca9305d10f2b6e540efdb2e157584d5897663aabd39c6e7819011d2eae23fd7c
1d45bffb-3f00-42ed-8823-ac48dc107c88,train,9e6e805ba51167942387776c57d77970280670c570f724f7b4f415995a8cdbd5
1d4699ef-ea86-4924-8e40-ff1f43df62b0,train,f0576865b6799e4567be7c0557e7dee61cdddb6fe9365ce4143ca2527a0d3c8c
1d537ea7-6468-4aba-8a60-008d2f185389,train,3e849ec23adf8febdc70659be852a844e0c8be67367f9c2d32878aca46de26d2
1d5d0d5c-6ea9-4c11-80ff-df80351cf687,train,23f3d8f5a7a3635f1ccc1b7f2fb92208307cf58f13b496ccb4d84b995565d7da
1d6d5419-1060-48df-9e35-dd5999c99991,train,bc2ae6d6ed727f40c7b9f9388448e563821c7076f237a69d5919f77edbf75a1d
1d710f4c-3a09-40f8-9d12-64e965060aaa,train,73c042fb76f82f8083e2fccd6741094db5d6deffd67d4c0f81d1721534773369
1d754336-b947-434b-ad25-f4e9ec93e8c2,train,7adbc69db447a7b0cc05657aef5ec30c3ec32305b9ecf01dcfa01a5b7bd174f1
1d7c3fff-5ac4-4645-919b-70962f5b1f10,train,1c6bfa77d0b75a83d6bbdd2b75e36dbb14f2fea2dba706c78926dd2f3debd450
1d830963-3784-4fb7-9e52-81902a294497,train,7325ed720c3ddeae31fe53b9ddb9aff7092e9a49cd9d7f9499d672110a5029a3
1d9726b4-5940-4729-a230-e400051025fd,train,a1cc0a9801759cd16b4076c9845bfdc71c2ad562cb4b1339be4184d584026cd0
1d98002c-4600-415a-9a9e-d28b1b0af9e5,train,dbcdbee317e51519d8f5b8d171032d65b42e44f7c6d7dce0bcb8b1a2041af050
1d9f9d14-06dc-4e93-91ad-05f4002435c0,train,9aca3162dbe9117d24f41221b5ddc182598bbb5cb69661f895941c2b299903ee
1da950aa-c629-423a-9cd8-c3df7c532a22,train,28699e170e794cb508955086bea27902be60817f88d714744b4ea598c73e1e3d
1dabf023-924a-4a76-9554-61f5bf450812,train,2c6a1976fd266bb418bae2b88b71233b374efb4e0b16448d12c58b9b8e876314
1db2453c-420d-41f2-a4a2-f3d4c797fb26,train,364c45d84121895bd3b77b659cb07f4e41c095d0032e0a3144787763c33edcba
1dbcf4ef-b782-4f47-9b52-b90cd7ced79c,train,5349430fbfe25edfef32f56c68ef6045bc10d7078ef91dc68a32a1669cd7e54b
1dbf28f3-5009-424a-b79e-a74966311c4e,train,901225151721a51cdad5c543b9f7ff433dfd1989c3f7584ecf3c417dce6f16cd
1dd3b490-9714-4aa9-999e-8fc093520f3f,train,f2ee3514ea995479b7f6e11a77866b8358e497b52a61cb392d27e343d2c7c9ff
1dd94ded-9717-4e1c-997d-49b5d45e95f6,train,7563c9626c5fc9687f590ff9ca6aa6cdc7c590dd8da24ed9dd67f453baaa7ce7
1de1b6ef-4f8c-45b7-9d75-ea292fd3d75b,train,7a473aba0d76b228b35445d0dcdf54b8acc21785f2f27a0c5ea4e741b694207c
1de3c01c-1234-4e81-9982-d2550e643229,train,f3f3f2b94b21e89f032e6cf73188145990cb81f5bc2a0de3ec8761bdc6a255cc
1de7f457-902b-4fc7-acb3-14b1a87144c3,train,426bd417ae631ce9eec0b94ba81eb1718ac01e74d38539775a0d51275eedb0dc
1de9bd4d-9593-46d6-85be-6ab165c27e0c,train,8e7466a89c9c79deb29e9fbf39e632510ada6eed967201f25bf0840dff04d685
1debce67-0336-4479-897b-8a962735d498,train,583c8daca76bfbf60fa23d6e7d2b589128a17b3cc906964b79144c88d178fd4b
1df0c3fb-eb6d-4ead-a007-81aaf284a987,train,806bd051575ad3cee168063a9f72cbe3cad05e74ae25ad2e5a78da424ea9c8a9
1df1c4d9-889b-446c-99e5-c5a03ce6e402,train,1a21642afe4aeb17180d762e980544c6841f579475646fa2d005b165ba39553e
1e0338b1-3f6c-4ebb-a454-196e3f3b8a6c,train,1efd6b6315196e314235b8eaebf961d108d9bd670bce5154025201c087a6ac44
1e0e4b65-0298-4d1c-b011-f54aef5cb5ac,train,9f0f2a456054337e5c26d4f219e4840d015af41294d15e00c171b63e62cb653a
1e4a3d35-9069-42a4-be6e-81f2259f26eb,train,0371724655ec4a39bd3987343abe7c51b810cf9bf5b79e6d74500be63ff59c4d
1e55978b-309c-4b0c-b816-49c5b33f8e32,train,4f98194f94a75dab3a455fdbcce61169e1f9a2d42f326b3364c96296ad375c91
1e72a8f0-bcb2-4b7f-9e12-ae1d6dce40b6,train,97d535926e699e0af47e0c0b596f9006dea9ada133f88260a3785f632edcd31e
1e78c0db-8386-4cb4-b8a4-b89d838e29e1,train,7f4d91608c2c40026cd7f339503fe3a41f244adf2cc768679c8c113a9a0fc960
1e7cb565-59e9-4d80-85ca-d3fcf574ffb6,train,849bf36a6f35452c37c6f8922aab2a672266c4e2101cb24eef9d76065854480d
1e7d1482-c4a8-4c2a-bb0c-4342d3a03819,train,91976e307f5d64d7ff97d31283043c9d592570aeadb4492cd9c834e22e0894f1
1e8239d7-71c9-4417-b626-ae1d50e225fc,train,22de418a2ba733a4486d7d40a402a2aa4270a44e1f8b79d0a3661f416ac205be
1e90fb28-feb6-4fb1-9bd4-4e4708822cb5,train,2fae92d62b652b25d9636fbe5031ec8cf85177fd16f97728b563418982540501
1e92df7a-e87e-4c28-87f0-f0714363b87c,train,597440f20cfb0f7e0e355f886021744f4fa01c31898b8435240788312dd8b0ad
1e9835bf-40ce-4fe0-9595-a7cc945e0fdf,train,1d8bf1e331c71d1b7c32c2c469c46c4000b92ed3b9e4432ff344a6243ee554fc
1e9fa82e-0e57-4509-b02b-a5d7d3181870,train,8a3f2cb6d708dcf2f694580d57fc93f430096625ff5591405f36bd0eb588b561
1eae6cfc-2859-4e3d-9e0b-a8a2d90605ad,train,d94d3f046131798eb99b83c27c04f9a1f2068f762f60068289ce24a4ca5df239
1eb23b21-8537-4441-9557-222b49adb38b,train,fbf043756ce50b439894a33522ddb3a80599f5c069c274a8dbc1c443f517e5a2
1ebf7214-e7bb-4ec0-b9f2-7840d8336b6e,train,2d835d0a6f2a061e792981f8280aef236193fb5b2bcffcb48a84c2c2e1474846
1ed15431-4d30-43f4-b475-568f1b130ec5,train,b4e680e1383bde67ddc6eca033e00e6cf222c3cccdf38391aa292f96f673d3ae
1ed70aeb-452d-452b-b006-91d7a48b7e30,train,cc4add7b324ec6c997878c666e52428a14365ef6ccc3ccb41b1fe860ea03a3bc
1ed84164-d962-4b27-a55d-07dfee1486a0,train,e91702c43709abe7ad56af8a99c301d25f1cb03ef88aa254929c83c4f5adc90e
1ef21337-4329-4e44-a52a-8851eaf6198a,train,9d1b0bc9cbb827cdce26165d1bcd584e318a07cf3f4de3f3e16620cc68384a22
1ef798d8-7763-4800-a6ee-b7393b46c8ee,train,c9e9bcb03f0da9ac98b551b0ebd3dff00fa836427004915220e39962734d939d
1efbf78f-e63a-4f6e-9688-a339c64907d7,train,3d3aa9468e55791383152ddc6b187e86abe54692b6977e85736555d4ca7f1a0f
1f093bc1-34a4-464f-978e-3d3484a166de,train,30f0c2018f12b0dc6ea020cddbe0e1f9c779cc8ae28fc298cca36ce03f99cfd9
1f10b6d7-0819-4563-9686-4e17ee02ca89,train,319f17de8eeb6d7bbcd1bd85be77208741b4c60a75a221ba4b523713cdbc47d4
1f11bd78-8a8d-4c52-9dc3-9374d9eb4df6,train,9fe96e73c8d7e7ec35565b9d390d8485233a7501d8fddcbc159439d7706793ca
1f1695d2-c025-4d4c-b142-4764296c10d2,train,99a58abe9a43634e36c20d3f41bf124f03fa3b4163b106d714e612b249bbd0b9
1f284bc7-0860-44ba-aadc-b795c54ad76e,train,bde3b427d93571469d0f1e827174065668a07e73136391d83abe286599fe1b8d
1f300d32-c47a-4271-8bea-55486ac12740,train,8e0116fed733e4336adac25fbc1d6413442d2502ca3c754396afa7f5d2d93f36
1f312302-ad6a-4e70-b94f-b79e9467dbee,train,6f36f728ffa50f37bab502cdd526818e14071434da90fa1754ddb31506b2514b
1f356b9f-ca80-472d-b8c5-fc21fd973857,train,9520b6e96400415a654241ac419e6a5480c805fb6a4f4789042fda26699cf083
1f3ba809-7b97-4e27-b204-82e645621c85,train,950e7882e8586f3dae1d843c87a2e35c0949add13192919bccec1866ce3d6d10
